date_surveyed,user_id,state,municipio,hour_wait
2020-10-04 16:42:19.789 UTC,5858342343278592,Distrito Capital,Libertador,12
2020-10-04 14:21:15.729 UTC,5706465408188416,Zulia,Maracaibo,12
2020-10-04 13:57:39.219 UTC,5342124906381312,Táchira,Cárdenas,12
2020-10-04 13:52:58.781 UTC,6566201691471872,Miranda,Cristóbal Rojas,8
2020-10-04 13:27:36.494 UTC,6001590995779584,Táchira,Cárdenas,12
2020-10-04 12:08:17.542 UTC,5082433772322816,Distrito Capital,Libertador,10
2020-10-03 21:25:47.912 UTC,4663604645462016,Miranda,Carrizal,4
2020-10-03 20:26:41.935 UTC,6309256048934912,Distrito Capital,Libertador,2
2020-10-03 20:25:32.520 UTC,6215603213303808,Distrito Capital,Libertador,3
2020-10-03 19:20:02.528 UTC,5052927488294912,Miranda,Baruta,96
2020-10-03 18:36:09.300 UTC,5886179633790976,Distrito Capital,Libertador,2
2020-10-03 18:18:23.141 UTC,6678660615766016,Zulia,Maracaibo,72
2020-10-03 17:00:09.217 UTC,4856200470724608,Miranda,Guaicaipuro,12
2020-10-03 16:17:56.585 UTC,6612090937933824,Zulia,Maracaibo,12
2020-10-03 15:29:03.962 UTC,4556419379757056,Zulia,Maracaibo,15
2020-10-03 14:43:34.742 UTC,6309973597880320,Miranda,Guaicaipuro,5
2020-10-03 13:41:57.435 UTC,6708376363073536,Miranda,Guaicaipuro,45
2020-10-03 13:04:33.966 UTC,4660674520678400,Miranda,Guaicaipuro,6
2020-10-03 13:03:36.840 UTC,6068667072643072,Miranda,Guaicaipuro,0
2020-10-03 12:48:08.579 UTC,5566298764607488,Miranda,Baruta,12
2020-10-03 12:46:47.368 UTC,5566298764607488,Miranda,Baruta,12
2020-10-03 11:58:02.992 UTC,5294660778196992,Miranda,Chacao,6
2020-10-03 11:43:14.214 UTC,5854235757903872,Miranda,Chacao,8
2020-10-03 11:22:15.414 UTC,6155462842515456,Miranda,Carrizal,20
2020-10-02 22:50:04.429 UTC,5071261672931328,Zulia,Maracaibo,70
2020-10-02 22:32:35.298 UTC,4923585044152320,Táchira,Guasimos,6
2020-10-02 21:57:07.393 UTC,5425690080182272,Táchira,Cárdenas,1
2020-10-02 21:44:41.249 UTC,6737408078905344,Distrito Capital,Libertador,4
2020-10-02 21:29:17.756 UTC,4663604645462016,Miranda,Guaicaipuro,5
2020-10-02 20:25:27.856 UTC,5754531626876928,Miranda,Baruta,12
2020-10-02 19:56:43.815 UTC,4641111110057984,Táchira,Bolívar,2
2020-10-02 18:13:33.521 UTC,5911396560666624,Distrito Capital,Libertador,2
2020-10-02 17:23:28.505 UTC,5282642716262400,Táchira,San Cristóbal,4
2020-10-02 16:52:16.001 UTC,5378859284824064,Táchira,San Cristóbal,2
2020-10-02 16:43:10.862 UTC,4771982202896384,Miranda,Guaicaipuro,6
2020-10-02 16:39:54.324 UTC,6453581420167168,Miranda,Plaza,10
2020-10-02 15:45:57.194 UTC,6021183223365632,Miranda,Carrizal,12
2020-10-02 15:42:23.987 UTC,5544593719558144,Zulia,Maracaibo,20
2020-10-02 15:33:09.424 UTC,6204569576275968,Zulia,Simón Bolívar,10
2020-10-02 15:20:39.469 UTC,5294660778196992,Miranda,Chacao,5
2020-10-02 15:16:12.229 UTC,4968480406765568,Distrito Capital,Libertador,3
2020-10-02 14:38:05.277 UTC,5894169029509120,Distrito Capital,Libertador,1
2020-10-02 13:52:26.440 UTC,6001144530993152,Miranda,Guaicaipuro,3
2020-10-02 13:42:54.336 UTC,5068198363267072,Táchira,San Cristóbal,9
2020-10-02 13:19:59.757 UTC,4945943385604096,Zulia,Maracaibo,48
2020-10-02 13:05:58.160 UTC,5788149550153728,Zulia,Cabimas,12
2020-10-02 12:05:15.378 UTC,6638080825229312,Zulia,Maracaibo,20
2020-10-02 11:38:30.414 UTC,6622789959155712,Distrito Capital,Libertador,1
2020-10-02 10:54:44.831 UTC,6722563904897024,Distrito Capital,Libertador,19
2020-10-02 10:50:39.413 UTC,6315716867522560,Miranda,Guaicaipuro,4
2020-10-02 10:37:35.007 UTC,6060089233637376,Táchira,Guasimos,36
2020-10-01 23:11:21.592 UTC,6440463122038784,Táchira,Guasimos,8
2020-10-01 22:31:01.126 UTC,6357476672274432,Zulia,Maracaibo,300
2020-10-01 21:51:24.919 UTC,5344189491707904,Miranda,Guaicaipuro,12
2020-10-01 21:12:30.893 UTC,5227588691165184,Distrito Capital,Libertador,8
2020-10-01 20:12:50.650 UTC,4816074580426752,Zulia,Maracaibo,48
2020-10-01 20:01:13.976 UTC,6577187285630976,Distrito Capital,Libertador,2
2020-10-01 17:46:04.120 UTC,5211923470876672,Distrito Capital,Libertador,4
2020-10-01 17:05:24.008 UTC,6560016378626048,Distrito Capital,Libertador,5
2020-10-01 16:51:35.088 UTC,5843960590237696,Distrito Capital,Libertador,1
2020-10-01 16:36:40.635 UTC,5687971731996672,Miranda,Guaicaipuro,2
2020-10-01 16:30:44.618 UTC,5793930370351104,Táchira,Cárdenas,6
2020-10-01 16:28:30.331 UTC,5395758899789824,Zulia,Maracaibo,16
2020-10-01 16:26:26.638 UTC,6480514707357696,Distrito Capital,Libertador,4
2020-10-01 16:10:48.365 UTC,4827034182483968,Distrito Capital,Libertador,8
2020-10-01 16:02:33.983 UTC,6201387903090688,Distrito Capital,Libertador,3
2020-10-01 15:53:12.251 UTC,5525588732542976,Zulia,Maracaibo,5
2020-10-01 15:38:12.208 UTC,6706241828552704,Distrito Capital,Libertador,15
2020-10-01 15:33:49.048 UTC,4787851083644928,Miranda,Carrizal,4
2020-10-01 15:32:35.702 UTC,4534538207494144,Miranda,Carrizal,20
2020-10-01 15:14:31.192 UTC,5816820229734400,Miranda,Guaicaipuro,3
2020-10-01 15:14:26.989 UTC,6275953000448000,Miranda,Guaicaipuro,8
2020-10-01 15:10:55.686 UTC,4906453128708096,Distrito Capital,Libertador,8
2020-10-01 15:10:43.008 UTC,5226178916384768,Distrito Capital,Libertador,5
2020-10-01 15:06:22.583 UTC,6115690193092608,Zulia,Maracaibo,6
2020-10-01 14:49:19.525 UTC,6472666305527808,Miranda,Guaicaipuro,12
2020-10-01 14:41:15.534 UTC,6613227636523008,Distrito Capital,Libertador,1
2020-10-01 14:21:03.732 UTC,6656911790571520,Miranda,Chacao,18
2020-10-01 14:20:43.233 UTC,5722874540457984,Miranda,Guaicaipuro,18
2020-10-01 14:08:49.107 UTC,6257416119517184,Distrito Capital,Libertador,6
2020-10-01 13:54:24.016 UTC,5480351171870720,Miranda,Baruta,6
2020-10-01 13:46:28.780 UTC,5208310198304768,Distrito Capital,Libertador,36
2020-10-01 13:46:19.522 UTC,6293453415645184,Distrito Capital,Libertador,22
2020-10-01 13:35:59.584 UTC,5753427135561728,Zulia,Maracaibo,18
2020-10-01 11:11:23.535 UTC,5612806985744384,Táchira,Guasimos,12
2020-10-01 11:08:11.032 UTC,4949382245122048,Táchira,Guasimos,12
2020-10-01 07:07:32.561 UTC,4772558245724160,Miranda,Guaicaipuro,3
2020-09-30 21:42:40.808 UTC,6672412586541056,Miranda,Guaicaipuro,3
2020-09-30 21:11:39.250 UTC,5480351171870720,Distrito Capital,Libertador,6
2020-09-30 21:11:30.873 UTC,5227588691165184,Distrito Capital,Libertador,8
2020-09-30 21:10:33.543 UTC,5788200396652544,Miranda,Guaicaipuro,20
2020-09-30 20:56:14.056 UTC,5078570214096896,Táchira,Cárdenas,5
2020-09-30 20:39:55.476 UTC,6048556860571648,Zulia,Maracaibo,12
2020-09-30 20:32:12.046 UTC,4652215630561280,Táchira,Cárdenas,2
2020-09-30 20:00:23.675 UTC,5012605556228096,Distrito Capital,Libertador,3
2020-09-30 19:28:39.521 UTC,6356196858003456,Zulia,Maracaibo,72
2020-09-30 19:11:18.728 UTC,6622789959155712,Miranda,Lander,8
2020-09-30 18:50:40.894 UTC,5672243785891840,Miranda,Guaicaipuro,12
2020-09-30 18:35:15.921 UTC,4762255471673344,Distrito Capital,Libertador,3
2020-09-30 18:30:07.052 UTC,5905870596079616,Miranda,Guaicaipuro,4
2020-09-30 18:27:57.515 UTC,6552654037123072,Distrito Capital,Libertador,12
2020-09-30 18:21:19.617 UTC,5714967692574720,Distrito Capital,Libertador,0
2020-09-30 18:20:43.375 UTC,6118787106471936,Miranda,Guaicaipuro,5
2020-09-30 18:02:51.751 UTC,5061369734103040,Táchira,Cárdenas,6
2020-09-30 18:01:24.690 UTC,5109830658555904,Miranda,Carrizal,6
2020-09-30 17:53:02.290 UTC,5599749334106112,Miranda,Guaicaipuro,3
2020-09-30 17:27:29.119 UTC,6619244582404096,Táchira,Bolívar,25
2020-09-30 17:09:25.148 UTC,6603659742019584,Miranda,Guaicaipuro,3
2020-09-30 17:01:24.399 UTC,5933464090312704,Distrito Capital,Libertador,11
2020-09-30 17:00:57.088 UTC,6659977068675072,Distrito Capital,Libertador,11
2020-09-30 17:00:07.427 UTC,5733983945490432,Zulia,Mara,14
2020-09-30 16:59:50.063 UTC,5239548907094016,Distrito Capital,Libertador,10
2020-09-30 16:58:52.038 UTC,5754274632171520,Distrito Capital,Libertador,9
2020-09-30 16:58:45.246 UTC,5892359040794624,Zulia,Rosario de Perijá,5
2020-09-30 16:47:04.599 UTC,4634200512135168,Distrito Capital,Libertador,5
2020-09-30 16:39:55.652 UTC,6550952870412288,Miranda,Chacao,5
2020-09-30 16:31:23.570 UTC,4804610934177792,Zulia,Maracaibo,0
2020-09-30 16:25:11.606 UTC,6550952870412288,Miranda,Chacao,5
2020-09-30 16:24:32.426 UTC,4561167113781248,Miranda,Guaicaipuro,7
2020-09-30 16:04:53.590 UTC,5090726063112192,Zulia,Maracaibo,12
2020-09-30 15:58:49.168 UTC,5405928052752384,Miranda,Guaicaipuro,8
2020-09-30 15:55:17.717 UTC,4633060680400896,Miranda,Guaicaipuro,1
2020-09-30 15:55:09.598 UTC,6209591995269120,Miranda,Guaicaipuro,2
2020-09-30 15:53:26.328 UTC,6747305982558208,Miranda,Guaicaipuro,2
2020-09-30 15:52:47.964 UTC,4961295736766464,Miranda,Guaicaipuro,1
2020-09-30 15:42:42.062 UTC,5518994542428160,Táchira,Cárdenas,5
2020-09-30 15:40:56.151 UTC,4736006066012160,Táchira,Cárdenas,6
2020-09-30 15:33:14.642 UTC,5977706540302336,Miranda,Carrizal,8
2020-09-30 15:32:22.578 UTC,4555607021715456,Miranda,Guaicaipuro,12
2020-09-30 15:32:12.986 UTC,5958788505927680,Miranda,Carrizal,3
2020-09-30 15:24:54.527 UTC,5491989949972480,Zulia,Maracaibo,58
2020-09-30 15:03:17.758 UTC,6397547112562688,Distrito Capital,Libertador,5
2020-09-30 15:00:21.703 UTC,6206042876674048,Miranda,Guaicaipuro,6
2020-09-30 14:58:32.823 UTC,6201925799772160,Miranda,Guaicaipuro,3
2020-09-30 14:58:22.497 UTC,6517250751725568,Miranda,Guaicaipuro,2
2020-09-30 14:58:09.967 UTC,6179527989395456,Miranda,Guaicaipuro,6
2020-09-30 14:56:48.804 UTC,5307174327943168,Miranda,Guaicaipuro,7
2020-09-30 14:56:31.745 UTC,6678200693555200,Miranda,Guaicaipuro,6
2020-09-30 14:55:01.681 UTC,6002418525929472,Miranda,Guaicaipuro,3
2020-09-30 14:49:14.310 UTC,6589511974780928,Miranda,Guaicaipuro,4
2020-09-30 14:46:00.884 UTC,6603659742019584,Miranda,Guaicaipuro,2
2020-09-30 14:45:04.251 UTC,5728382864326656,Miranda,Guaicaipuro,2
2020-09-30 14:32:16.190 UTC,5995113392111616,Miranda,Guaicaipuro,3
2020-09-30 14:31:10.854 UTC,5349310667423744,Miranda,Guaicaipuro,9
2020-09-30 14:30:21.982 UTC,6122434626584576,Miranda,Guaicaipuro,4
2020-09-30 14:30:21.768 UTC,4952689344774144,Zulia,Lagunillas,48
2020-09-30 14:15:01.361 UTC,6162498919596032,Miranda,Guaicaipuro,8
2020-09-30 14:03:56.848 UTC,6218702299070464,Miranda,Zamora,48
2020-09-30 13:53:41.396 UTC,6374679382065152,Miranda,Guaicaipuro,8
2020-09-30 13:52:14.514 UTC,6256285817241600,Miranda,Guaicaipuro,6
2020-09-30 13:41:11.497 UTC,4928829675536384,Miranda,Guaicaipuro,5
2020-09-30 13:15:42.333 UTC,6319200531906560,Miranda,Guaicaipuro,8
2020-09-30 13:15:33.503 UTC,5636699742273536,Miranda,Guaicaipuro,1
2020-09-30 13:06:56.247 UTC,6330030028226560,Distrito Capital,Libertador,10
2020-09-30 13:05:50.870 UTC,5133597900013568,Distrito Capital,Libertador,5
2020-09-30 12:51:04.193 UTC,6577187285630976,Distrito Capital,Libertador,2
2020-09-30 12:35:57.312 UTC,5746595057631232,Zulia,Machiques de Perijá,6
2020-09-30 12:21:31.195 UTC,5265877915402240,Zulia,Cabimas,12
2020-09-30 11:46:43.464 UTC,6021786540179456,Miranda,Guaicaipuro,6
2020-09-30 11:43:28.293 UTC,6524145274978304,Zulia,Maracaibo,10
2020-09-30 11:43:07.036 UTC,6275059595608064,Miranda,Carrizal,1
2020-09-30 11:30:19.945 UTC,6722563904897024,Miranda,Baruta,1
2020-09-30 11:23:17.601 UTC,4519856566435840,Distrito Capital,Libertador,24
2020-09-30 11:22:39.807 UTC,6167396736827392,Distrito Capital,Libertador,8
2020-09-30 11:06:51.847 UTC,6276470491316224,Táchira,Guasimos,72
2020-09-29 22:24:05.558 UTC,6283511935270912,Miranda,Carrizal,6
2020-09-29 20:16:07.907 UTC,6529017255559168,Miranda,Guaicaipuro,2
2020-09-29 16:44:49.837 UTC,5672935088455680,Zulia,San Francisco,10
2020-09-29 16:40:18.013 UTC,5687971731996672,Miranda,Guaicaipuro,2
2020-09-29 15:39:12.232 UTC,5733983945490432,Zulia,Mara,16
2020-09-29 15:17:05.753 UTC,6738738981896192,Distrito Capital,Libertador,3
2020-09-29 13:24:34.666 UTC,5151353065439232,Distrito Capital,Libertador,12
2020-09-29 11:54:21.556 UTC,5727082709516288,Táchira,Cárdenas,8
2020-09-28 22:14:36.568 UTC,5829371299627008,Táchira,Libertador,72
2020-09-28 21:56:04.480 UTC,5071261672931328,Zulia,Maracaibo,10
2020-09-28 18:01:05.450 UTC,5012605556228096,Distrito Capital,Libertador,3
2020-09-28 17:29:28.935 UTC,5158304470007808,Miranda,Guaicaipuro,96
2020-09-28 17:07:07.324 UTC,6706241828552704,Distrito Capital,Libertador,12
2020-09-28 16:29:27.184 UTC,6708376363073536,Miranda,Guaicaipuro,45
2020-09-28 16:26:50.465 UTC,5474611900973056,Miranda,Guaicaipuro,45
2020-09-28 16:06:16.895 UTC,6201387903090688,Distrito Capital,Libertador,5
2020-09-28 14:08:20.442 UTC,5793930370351104,Táchira,San Cristóbal,6
2020-09-28 12:58:55.876 UTC,6273836005195776,Distrito Capital,Libertador,8
2020-09-28 12:37:03.692 UTC,5082433772322816,Distrito Capital,Libertador,5
2020-09-27 22:52:17.624 UTC,6309973597880320,Miranda,Carrizal,7
2020-09-27 22:39:22.100 UTC,6463486262509568,Miranda,Carrizal,10
2020-09-27 20:15:20.180 UTC,4555993624346624,Zulia,Cabimas,8
2020-09-27 19:21:54.952 UTC,4733886109581312,Distrito Capital,Libertador,4
2020-09-27 18:55:30.832 UTC,6275953000448000,Miranda,Carrizal,13
2020-09-27 18:42:32.691 UTC,5698395815804928,Miranda,Baruta,72
2020-09-27 18:35:32.056 UTC,6472666305527808,Miranda,Guaicaipuro,36
2020-09-27 18:33:27.556 UTC,4663604645462016,Distrito Capital,Libertador,12
2020-09-27 18:04:27.905 UTC,5722874540457984,Miranda,Guaicaipuro,19
2020-09-27 17:33:34.936 UTC,4767882765664256,Zulia,Maracaibo,8
2020-09-27 16:53:31.850 UTC,5078570214096896,Táchira,Cárdenas,4
2020-09-27 16:22:55.522 UTC,6747305982558208,Miranda,Guaicaipuro,3
2020-09-27 15:13:48.228 UTC,5208310198304768,Distrito Capital,Libertador,29
2020-09-27 15:05:05.707 UTC,5059530009870336,Miranda,Baruta,24
2020-09-27 14:45:20.382 UTC,4624456718221312,Miranda,Baruta,2
2020-09-26 22:00:32.176 UTC,4772558245724160,Miranda,Guaicaipuro,3
2020-09-26 20:24:08.715 UTC,5905870596079616,Miranda,Guaicaipuro,4
2020-09-26 20:03:59.569 UTC,5741310959157248,Miranda,Guaicaipuro,9
2020-09-26 19:47:20.003 UTC,5536165827706880,Táchira,Michelena,18
2020-09-26 19:46:28.299 UTC,5068198363267072,Táchira,Michelena,8
2020-09-26 19:12:55.703 UTC,6001144530993152,Miranda,Guaicaipuro,6
2020-09-26 18:10:08.443 UTC,6672412586541056,Miranda,Guaicaipuro,5
2020-09-26 18:08:24.924 UTC,5749685697642496,Miranda,Baruta,2
2020-09-26 18:08:08.366 UTC,4634200512135168,Distrito Capital,Libertador,5
2020-09-26 17:50:18.059 UTC,5661969237934080,Miranda,Carrizal,3
2020-09-26 17:40:55.586 UTC,5211923470876672,Distrito Capital,Libertador,3
2020-09-26 17:02:18.015 UTC,6039736464441344,Miranda,Carrizal,48
2020-09-26 16:52:39.638 UTC,5888899798007808,Miranda,Chacao,36
2020-09-26 12:40:37.209 UTC,5754658513747968,Distrito Capital,Libertador,24
2020-09-26 10:39:53.752 UTC,6722563904897024,Distrito Capital,Libertador,32
2020-09-25 22:25:27.767 UTC,4835296144523264,Distrito Capital,Libertador,6
2020-09-25 22:23:59.939 UTC,6185682495602688,Distrito Capital,Libertador,6
2020-09-25 21:50:15.609 UTC,5344189491707904,Miranda,Guaicaipuro,10
2020-09-25 21:16:19.754 UTC,6069798082707456,Zulia,San Francisco,14
2020-09-25 18:01:41.457 UTC,4804610934177792,Zulia,Maracaibo,0
2020-09-25 17:48:40.050 UTC,6480514707357696,Distrito Capital,Libertador,4
2020-09-25 17:15:49.888 UTC,4744304829661184,Distrito Capital,Libertador,3
2020-09-25 17:05:06.819 UTC,5958788505927680,Miranda,Carrizal,18
2020-09-25 16:55:04.570 UTC,4827034182483968,Distrito Capital,Libertador,12
2020-09-25 15:27:32.387 UTC,5822107754954752,Táchira,San Cristóbal,6
2020-09-25 15:07:41.782 UTC,6115690193092608,Zulia,Maracaibo,10
2020-09-25 15:01:02.209 UTC,6656911790571520,Miranda,Chacao,48
2020-09-25 14:42:20.704 UTC,5282642716262400,Táchira,San Cristóbal,5
2020-09-25 14:26:29.233 UTC,5616611521462272,Zulia,Maracaibo,5
2020-09-25 14:24:40.668 UTC,6180747422728192,Distrito Capital,Libertador,5
2020-09-25 13:28:03.181 UTC,4834863308079104,Miranda,Guaicaipuro,8
2020-09-25 11:25:08.592 UTC,6043337535782912,Zulia,Maracaibo,20
2020-09-25 11:04:28.877 UTC,6440463122038784,Táchira,Guasimos,8
2020-09-25 06:25:47.750 UTC,5772682534846464,Distrito Capital,Libertador,5
2020-09-24 22:23:41.316 UTC,5658343308001280,Distrito Capital,Libertador,12
2020-09-24 21:48:12.761 UTC,5858342343278592,Distrito Capital,Libertador,12
2020-09-24 21:19:02.006 UTC,6619244582404096,Táchira,Bolívar,4
2020-09-24 20:30:38.145 UTC,5816820229734400,Miranda,Guaicaipuro,4
2020-09-24 19:45:19.941 UTC,4641111110057984,Táchira,Bolívar,1
2020-09-24 19:39:08.648 UTC,5661969237934080,Miranda,Carrizal,2
2020-09-24 19:36:56.939 UTC,6356196858003456,Zulia,Maracaibo,72
2020-09-24 19:08:52.284 UTC,5499783025524736,Miranda,Guaicaipuro,18
2020-09-24 19:07:54.042 UTC,6577187285630976,Distrito Capital,Libertador,3
2020-09-24 17:50:56.470 UTC,4787851083644928,Miranda,Carrizal,14
2020-09-24 17:42:42.887 UTC,5236776634679296,Distrito Capital,Libertador,25
2020-09-24 17:21:33.911 UTC,5566298764607488,Distrito Capital,Libertador,10
2020-09-24 17:12:19.280 UTC,6101467397619712,Distrito Capital,Libertador,48
2020-09-24 16:46:48.829 UTC,5395758899789824,Zulia,Maracaibo,12
2020-09-24 16:26:09.421 UTC,6209591995269120,Miranda,Guaicaipuro,24
2020-09-24 16:20:07.376 UTC,5544593719558144,Zulia,Maracaibo,20
2020-09-24 14:28:17.155 UTC,5630548346404864,Miranda,Guaicaipuro,24
2020-09-24 14:24:10.661 UTC,5319863238393856,Zulia,Maracaibo,14
2020-09-24 14:14:32.517 UTC,5356293935595520,Miranda,Carrizal,12
2020-09-24 14:11:58.597 UTC,6150137376669696,Miranda,Carrizal,18
2020-09-24 13:53:59.156 UTC,4660674520678400,Miranda,Guaicaipuro,6
2020-09-24 13:53:46.134 UTC,6068667072643072,Miranda,Guaicaipuro,8
2020-09-24 13:49:28.024 UTC,5254081138655232,Zulia,Maracaibo,30
2020-09-24 13:47:21.988 UTC,6293453415645184,Distrito Capital,Libertador,29
2020-09-24 13:30:56.276 UTC,5491989949972480,Zulia,Maracaibo,24
2020-09-24 13:28:22.056 UTC,4771982202896384,Miranda,Guaicaipuro,12
2020-09-24 13:18:57.208 UTC,5294660778196992,Distrito Capital,Libertador,9
2020-09-24 12:58:29.370 UTC,4856200470724608,Miranda,Guaicaipuro,12
2020-09-24 12:01:53.851 UTC,5109830658555904,Miranda,Carrizal,5
2020-09-24 11:51:34.642 UTC,5637260180717568,Zulia,Maracaibo,6
2020-09-24 11:22:39.694 UTC,4519856566435840,Distrito Capital,Libertador,24
2020-09-24 10:48:25.347 UTC,6060089233637376,Táchira,Guasimos,35
2020-09-23 22:12:51.899 UTC,5801241830752256,Distrito Capital,Libertador,15
2020-09-23 22:06:30.324 UTC,5518994542428160,Táchira,San Cristóbal,5
2020-09-23 22:05:18.567 UTC,4736006066012160,Táchira,San Cristóbal,6
2020-09-23 21:41:53.590 UTC,6309256048934912,Distrito Capital,Libertador,1
2020-09-23 21:41:13.109 UTC,6215603213303808,Distrito Capital,Libertador,1
2020-09-23 21:39:44.524 UTC,5911396560666624,Distrito Capital,Libertador,3
2020-09-23 21:08:17.989 UTC,6737408078905344,Distrito Capital,Libertador,5
2020-09-23 21:06:47.840 UTC,5227588691165184,Distrito Capital,Libertador,5
2020-09-23 21:05:56.124 UTC,5480351171870720,Distrito Capital,Libertador,8
2020-09-23 21:05:52.217 UTC,5227588691165184,Distrito Capital,Libertador,3
2020-09-23 21:04:44.957 UTC,5480351171870720,Distrito Capital,Libertador,8
2020-09-23 20:41:38.659 UTC,5359248212492288,Miranda,Zamora,4
2020-09-23 20:33:38.247 UTC,6622789959155712,Miranda,Lander,8
2020-09-23 20:31:33.946 UTC,6622789959155712,Miranda,Lander,8
2020-09-23 19:40:03.232 UTC,4762255471673344,Distrito Capital,Libertador,3
2020-09-23 19:38:52.283 UTC,4762255471673344,Distrito Capital,Libertador,3
2020-09-23 19:27:57.218 UTC,6206042876674048,Miranda,Guaicaipuro,2
2020-09-23 19:01:45.046 UTC,6048556860571648,Zulia,Maracaibo,18
2020-09-23 19:00:35.555 UTC,6001144530993152,Miranda,Guaicaipuro,5
2020-09-23 18:55:20.868 UTC,6122434626584576,Miranda,Guaicaipuro,5
2020-09-23 18:53:45.497 UTC,5349310667423744,Miranda,Guaicaipuro,18
2020-09-23 18:44:45.988 UTC,5995113392111616,Miranda,Guaicaipuro,1
2020-09-23 18:38:44.823 UTC,5749830830784512,Miranda,Guaicaipuro,4
2020-09-23 18:11:40.697 UTC,6672412586541056,Miranda,Guaicaipuro,3
2020-09-23 18:08:16.492 UTC,6042266514227200,Distrito Capital,Libertador,8
2020-09-23 18:04:34.830 UTC,5239548907094016,Distrito Capital,Libertador,11
2020-09-23 18:02:12.835 UTC,6550952870412288,Distrito Capital,Libertador,5
2020-09-23 17:58:42.157 UTC,6659977068675072,Distrito Capital,Libertador,10
2020-09-23 17:57:53.597 UTC,5933464090312704,Distrito Capital,Libertador,11
2020-09-23 17:57:12.976 UTC,5754274632171520,Distrito Capital,Libertador,9
2020-09-23 17:47:10.371 UTC,4945943385604096,Zulia,Maracaibo,72
2020-09-23 17:42:10.427 UTC,6589511974780928,Miranda,Guaicaipuro,9
2020-09-23 17:33:13.001 UTC,6064688950673408,Distrito Capital,Libertador,5
2020-09-23 17:32:04.117 UTC,6690300048703488,Distrito Capital,Libertador,24
2020-09-23 17:21:30.589 UTC,6550952870412288,Miranda,Chacao,5
2020-09-23 17:14:18.549 UTC,6162498919596032,Miranda,Guaicaipuro,8
2020-09-23 17:13:06.028 UTC,6613227636523008,Distrito Capital,Libertador,1
2020-09-23 16:56:51.001 UTC,5746595057631232,Zulia,Machiques de Perijá,6
2020-09-23 16:46:07.488 UTC,4952689344774144,Zulia,Lagunillas,48
2020-09-23 16:44:08.610 UTC,6179527989395456,Miranda,Guaicaipuro,4
2020-09-23 16:14:28.711 UTC,5843960590237696,Distrito Capital,Libertador,1
2020-09-23 16:04:57.858 UTC,5672243785891840,Miranda,Guaicaipuro,2
2020-09-23 15:49:29.184 UTC,5307174327943168,Miranda,Guaicaipuro,7
2020-09-23 15:45:29.547 UTC,5754531626876928,Miranda,Baruta,8
2020-09-23 15:34:05.483 UTC,6118787106471936,Miranda,Guaicaipuro,10
2020-09-23 15:25:53.861 UTC,6397547112562688,Distrito Capital,Libertador,5
2020-09-23 14:58:44.917 UTC,5788200396652544,Miranda,Guaicaipuro,12
2020-09-23 14:56:24.656 UTC,5636699742273536,Miranda,Carrizal,2
2020-09-23 14:52:42.371 UTC,6638080825229312,Zulia,Maracaibo,10
2020-09-23 14:50:55.801 UTC,5401858136866816,Táchira,San Cristóbal,150
2020-09-23 14:47:45.513 UTC,5861905103060992,Miranda,Carrizal,12
2020-09-23 14:44:37.008 UTC,6021786540179456,Miranda,Guaicaipuro,6
2020-09-23 14:44:09.971 UTC,4797370433011712,Distrito Capital,Libertador,20
2020-09-23 14:43:36.844 UTC,6606051706667008,Distrito Capital,Libertador,3
2020-09-23 14:07:50.806 UTC,5378859284824064,Táchira,San Cristóbal,56
2020-09-23 14:01:30.285 UTC,4961295736766464,Miranda,Guaicaipuro,1
2020-09-23 14:00:10.667 UTC,4633060680400896,Miranda,Guaicaipuro,1
2020-09-23 13:54:03.114 UTC,6133671172243456,Miranda,Guaicaipuro,0
2020-09-23 13:52:17.226 UTC,5746424724062208,Táchira,San Cristóbal,168
2020-09-23 13:48:12.521 UTC,6740751500181504,Miranda,Guaicaipuro,0
2020-09-23 13:41:35.657 UTC,6118329918423040,Táchira,Cárdenas,72
2020-09-23 13:35:47.229 UTC,5905870596079616,Miranda,Guaicaipuro,6
2020-09-23 13:16:11.746 UTC,4772558245724160,Miranda,Guaicaipuro,4
2020-09-23 13:08:44.626 UTC,4555607021715456,Miranda,Guaicaipuro,15
2020-09-23 12:57:52.162 UTC,6560016378626048,Miranda,Chacao,2
2020-09-23 12:53:00.269 UTC,5599749334106112,Miranda,Guaicaipuro,15
2020-09-23 12:52:37.307 UTC,6275059595608064,Miranda,Guaicaipuro,12
2020-09-23 12:47:35.355 UTC,6330030028226560,Distrito Capital,Libertador,19
2020-09-23 12:38:45.957 UTC,6517250751725568,Miranda,Guaicaipuro,14
2020-09-23 12:38:22.687 UTC,4652215630561280,Táchira,San Cristóbal,2
2020-09-23 12:35:21.208 UTC,6603659742019584,Miranda,Guaicaipuro,23
2020-09-23 12:33:23.649 UTC,5728382864326656,Miranda,Guaicaipuro,3
2020-09-23 12:24:17.681 UTC,5566298764607488,Miranda,Baruta,9
2020-09-23 12:21:36.699 UTC,6319200531906560,Miranda,Guaicaipuro,2
2020-09-23 12:15:40.094 UTC,5405928052752384,Miranda,Guaicaipuro,6
2020-09-23 11:43:12.353 UTC,6577187285630976,Distrito Capital,Libertador,3
2020-09-23 11:21:25.216 UTC,6256285817241600,Miranda,Guaicaipuro,12
2020-09-23 11:20:33.664 UTC,6374679382065152,Miranda,Guaicaipuro,9
